[Mon Jan 06 21:18:32.555154 2020] [php7:notice] [pid 5015] [client 127.0.0.1:49014] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 97
[Mon Jan 06 21:20:37.695573 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 96
[Mon Jan 06 21:20:37.695609 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 97
[Mon Jan 06 21:20:37.695632 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 96
[Mon Jan 06 21:20:37.695637 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 97
[Mon Jan 06 21:20:37.695642 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 96
[Mon Jan 06 21:20:37.695645 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 97
[Mon Jan 06 21:20:37.695665 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 96
[Mon Jan 06 21:20:37.695670 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 97
[Mon Jan 06 21:20:37.695702 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 96
[Mon Jan 06 21:20:37.695707 2020] [php7:notice] [pid 5016] [client 127.0.0.1:49110] PHP Notice:  Undefined variable: allowedParamChars in /var/www/annamvc.lo/lib/Router.php on line 97
[Mon Jan 06 22:15:24.104974 2020] [php7:warn] [pid 5013] [client 127.0.0.1:49280] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:15:24.105037 2020] [php7:warn] [pid 5013] [client 127.0.0.1:49280] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
